pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
SL,4/10/2016,84.2,-2.0857,5.8972,Carlos Gonzalez,471865,543506,home_run,hit_into_play_score,,,,,14,Carlos Gonzalez homers (3) on a line drive to right field.,R,L,R,COL,SD,X,null,line_drive,1,0,2016,0.227658333,-0.360433333,0.534,1.207,null,null,null,0,8,Bot,230.97,50.86,,,542194,,160410_163010,4.392,-122.426,-3.327,3.953,21.117,-38.11,3.49,1.61,428,103.8,25.349,83.351,2715,5.312,446953,543506,542194,571976,605486,489267,493351,425834,445055,461314,55.1879,0.887,1.628,2,1,0,3,6,61,2
FF,8/20/2016,91.8,2.2561,6.4922,Nick Hundley,460026,543557,home_run,hit_into_play_score,,,,,8,Nick Hundley homers (6) on a line drive to left field.,R,R,L,COL,CHC,X,null,line_drive,2,1,2016,0.795458333,1.0987,-0.228,1.818,null,null,null,1,5,Bot,28.92,52.73,,,471083,,160820_194458,-9.071,-133.227,-7.903,12.16,24.004,-20.629,3.48,1.56,417,103.7,27.15,92.509,1837,6.402,448694,543557,471083,519203,450314,592178,608365,519333,451594,624585,54.0987,0.885,1.692,2,1,0,3,6,40,4
FF,5/28/2017,93.2,-2.9822,6.1124,Jedd Gyorko,576397,608566,home_run,hit_into_play_score,,,,,2,Jedd Gyorko homers (8) on a fly ball to center field.  ,R,R,R,COL,STL,X,null,fly_ball,0,0,2017,-0.1271,1.435,0.0839,2.7723,null,null,null,0,6,Top,145.78,16.09,,,547172,,170528_204206,7.9613,-135.3275,-5.7928,-2.8954,23.3034,-14.1846,3.09,1.38,433,103.7,34.038,91.987,2092,5.212,490856,608566,547172,448602,518934,571448,506560,435622,453568,467827,55.2887,0.717,1.404,2,1,0,3,6,43,1
CU,4/8/2017,74.8,0.6115,6.4362,Nolan Arenado,571448,477132,home_run,hit_into_play_score,,,,,6,Nolan Arenado homers (2) on a line drive to center field.  ,R,R,L,COL,LAD,X,null,line_drive,2,2,2017,-0.469,-0.5503,0.3582,2.363,null,null,null,2,1,Bot,96.57,18.36,,,518735,,170409_002532,0.2797,-108.8398,-0.3595,-3.73,17.0457,-36.6594,3.42,1.68,431,103.7,23.097,74.47,2393,5.805,490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,54.6951,0.85,1.451,2,1,0,3,6,6,6
SL,9/2/2017,87.8,-1.785,6.1172,J.D. Martinez,502110,592351,home_run,hit_into_play_score,,,,,6,J.  D.   Martinez homers (30) on a fly ball to center field.   Ketel Marte scores.    Paul Goldschmidt scores.  ,R,R,R,COL,ARI,X,null,fly_ball,2,2,2017,0.4978,0.5425,0.561,2.7948,null,606466,502671,2,1,Top,137.71,8.42,,,518960,,170903_002313,4.6813,-127.9155,-3.2134,4.8412,20.9859,-25.6913,3.549,1.5002,449,103.7,26.826,89.251,2131,6.665,492118,592351,518960,448602,518934,571448,596115,435622,453568,467827,53.8356,0.885,1.692,2,1,0,3,6,5,7
SL,5/15/2016,91.3,-1.2679,5.835,Carlos Gonzalez,471865,594798,home_run,hit_into_play_score,,,,,9,Carlos Gonzalez homers (5) on a line drive to left center field.,R,L,R,COL,NYM,X,null,line_drive,0,0,2016,-0.490441667,1.0987,0.63,1.674,null,null,null,2,6,Bot,91.37,19.84,,,608700,,160515_154518,4.958,-132.846,-6.104,-4.724,22.601,-20.657,3.51,1.62,416,103.6,28.332,93.149,2138,6.746,447429,594798,608700,446263,435522,493472,452678,624424,493316,457477,53.7541,0.876,1.69,2,1,0,3,6,48,1
SL,7/24/2016,81.7,-1.3191,6.0086,Trevor Story,596115,592433,home_run,hit_into_play_score,,,,,8,Trevor Story homers (27) on a line drive to left center field.   Nolan Arenado scores.,R,R,R,COL,ATL,X,null,line_drive,2,2,2016,0.369608333,0.343333333,-0.039,1.729,null,571448,null,1,4,Bot,86.29,16.11,,,150229,,160724_153623,1.18,-118.892,-2.99,5.08,25.031,-30.684,3.55,1.6,456,103.5,29.109,81.722,2053,6.403,448330,592433,150229,518692,607054,488818,430947,425796,542255,455976,54.0977,0.812,1.555,2,1,0,3,6,41,6
FF,4/26/2017,92.8,-1.5294,5.7679,Trea Turner,607208,543022,home_run,hit_into_play_score,,,,,2,Trea Turner homers (2) on a fly ball to center field.  ,R,R,R,COL,WSH,X,null,fly_ball,1,0,2017,-0.549,1.4131,-0.0615,3.0082,null,null,null,1,5,Top,100.65,15.25,,,547172,,170427_020637,4.9102,-134.9644,-4.3798,-7.6163,24.5545,-14.2646,3.3088,1.5538,437,103.5,29.38,92.991,2429,6.064,490419,543022,547172,448602,518934,571448,596115,467827,453568,471865,54.4363,0.86,1.668,2,1,0,3,6,35,2
FT,6/6/2017,98.1,-1.9414,5.1958,Mark Reynolds,448602,502083,home_run,hit_into_play_score,,,,,3,Mark Reynolds homers (15) on a fly ball to right center field.    Charlie Blackmon scores.    Carlos Gonzalez scores.  ,R,R,R,COL,CLE,X,null,fly_ball,3,2,2017,-0.933,0.6479,0.5244,3.404,453568,null,471865,2,5,Bot,202.54,48.94,,,543228,,170607_022345,9.034,-142.8615,-1.0622,-14.9469,24.3163,-22.8093,3.3787,1.4002,406,103.5,33.925,100.843,2188,7.169,490966,502083,543228,467793,543401,608070,596019,488726,605548,502082,53.3307,0.717,1.404,2,1,0,3,6,42,6
SL,6/11/2016,84,-1.4179,6.026,Charlie Blackmon,453568,605304,home_run,hit_into_play_score,,,,,8,Charlie Blackmon homers (7) on a fly ball to right field.,R,L,R,COL,SD,X,null,fly_ball,2,2,2016,0.390483333,0.297466667,-0.123,1.996,null,null,null,0,5,Bot,232.14,89.58,,,519083,,160611_153240,1.299,-122.336,-3.152,5.767,20.408,-31.059,3.4,1.54,425,103.5,29.695,84.092,2347,5.855,447799,605304,519083,571976,506560,489267,493351,425834,445055,461314,54.6451,0.783,1.508,2,1,0,3,6,39,7
SL,8/6/2016,87.9,-1.4852,6.2138,Charlie Blackmon,453568,488768,home_run,hit_into_play_score,,,,,8,Charlie Blackmon homers (13) on a line drive to right field.  ,R,L,R,COL,MIA,X,null,line_drive,2,2,2016,0.213741667,0.5956,0.15,1.808,null,null,null,0,1,Bot,232.32,64.43,,,592663,,160806_182459,2.225,-127.901,-5.07,4.139,23.812,-27.48,3.42,1.52,438,103.5,26.417,87.13,2130,5.439,448510,488768,592663,453400,543829,445988,588751,592885,542303,519317,55.061,0.89,1.676,2,1,0,3,6,7,5
FF,7/4/2017,92.1,2.8788,5.5237,Jose Peraza,606299,607536,home_run,hit_into_play_score,,,,,1,Jose Peraza homers (4) on a fly ball to left field.  ,R,R,L,COL,CIN,X,null,fly_ball,3,2,2017,0.3259,1.0739,-0.4836,3.2624,null,null,null,1,6,Top,27.16,68.24,,,547172,,170705_015529,-9.3383,-133.8761,-2.3839,5.6739,23.3782,-18.5861,3.2234,1.3354,0,103.5,27.921,93.658,2190,6.838,491352,607536,547172,448602,506560,571448,596115,606132,453568,471865,53.6625,0.83,1.58,2,1,0,3,6,45,6
FC,6/24/2016,87.6,-1.5625,5.431,Yasmany Tomas,630111,435400,home_run,hit_into_play_score,,,,,4,Yasmany Tomas homers (11) on a fly ball to left center field.   Peter O'Brien scores.    Chris Herrmann scores.,R,R,R,COL,ARI,X,null,fly_ball,0,0,2016,0.185908333,0.5913,-0.279,2.428,598284,null,543302,1,7,Top,58.37,31.87,,,460026,,160624_212943,1.648,-127.585,-1.947,3.816,21.794,-27.511,3.65,1.71,444,103.5,29.101,87.69,2095,5.765,447960,435400,460026,448602,518934,571448,542436,488681,453568,430605,54.7354,0.812,1.555,2,1,0,3,6,66,1
CH,4/26/2016,85.9,-1.873,5.6894,Starling Marte,516782,542674,home_run,hit_into_play_score,,,,,7,Starling Marte homers (3) on a fly ball to left field.,R,R,R,COL,PIT,X,null,fly_ball,2,0,2016,-0.866191667,1.044233333,-0.334,1.873,null,null,null,2,6,Top,19.8,73.75,,,547172,,160426_204558,4.777,-125.01,-4.098,-8.461,22.542,-22.676,3.5,1.61,443,103.4,31.927,84.882,1699,5.194,447173,542674,547172,572019,518934,571448,542436,467827,488681,471865,55.3065,0.733,1.423,2,1,0,3,6,53,3
FF,7/18/2017,95.5,-2.29,5.9154,Wil Myers,571976,622608,home_run,hit_into_play_score,,,,,4,Wil Myers homers (17) on a fly ball to center field.  ,R,R,R,COL,SD,X,null,fly_ball,0,0,2017,-0.1532,1.0005,-0.2794,2.6546,null,null,null,2,5,Top,73.83,18.09,,,547172,,170719_020446,5.636,-138.8981,-5.2751,-3.0803,26.5642,-18.2691,3.3996,1.3788,443,103.4,23.759,96.092,2206,6.327,491501,622608,547172,448602,518934,506560,596115,467827,453568,471865,54.1733,0.831,1.449,2,1,0,3,6,39,1
CU,8/17/2017,73,-2.4134,5.9795,Freddie Freeman,518692,656546,home_run,hit_into_play_score,,,,,1,Freddie Freeman homers (22) on a fly ball to center field.  ,R,L,R,COL,ATL,X,null,fly_ball,0,0,2017,1.317,-0.5204,-0.5993,3.0375,null,null,null,1,5,Top,150.67,14.13,,,518960,,170817_204419,1.3833,-106.1921,2.3436,9.8147,18.1231,-36.7466,3.4882,1.5499,439,103.4,31.29,73.4,2615,6.598,491904,656546,518960,641857,518934,571448,596115,467827,453568,506560,53.9027,0.759,1.469,2,1,0,3,6,41,1
SL,6/26/2016,82.4,2.103,5.7937,Charlie Blackmon,453568,571578,home_run,hit_into_play_score,,,,,8,Charlie Blackmon homers (12) on a line drive to right center field.,R,L,L,COL,ARI,X,null,line_drive,0,2,2016,-0.387458333,0.0882,0.035,1.957,null,null,null,2,3,Bot,210.15,48.66,,,543302,,160626_150038,-4.612,-119.922,-2.28,-2.71,22.263,-33.246,3.48,1.55,451,103.4,28.96,82.597,null,6.241,447990,571578,543302,502671,592273,571875,516416,430001,456422,630111,54.2597,0.812,1.555,2,1,0,3,6,26,3
CH,9/6/2017,77,-1.9476,6.1924,Nick Hundley,460026,641438,home_run,hit_into_play_score,,,,,2,Nick Hundley homers (7) on a fly ball to left center field.   Joe Panik scores.  ,R,R,R,COL,SF,X,null,fly_ball,0,0,2017,0.9759,-0.5451,0.134,2.979,null,null,605412,1,8,Top,9.88,48.4,,,608596,,170907_033929,2.6744,-112.1503,0.9607,7.7743,16.6895,-37.0828,3.3374,1.379,445,103.3,31.255,76.885,2338,5.762,492188,641438,608596,435622,518934,571448,596115,467827,453568,471865,54.7384,0.759,1.469,2,1,0,3,6,69,1
FF,6/15/2017,92.8,1.7142,6.1924,Nick Hundley,460026,445197,home_run,hit_into_play_score,,,,,5,Nick Hundley homers (2) on a line drive to right center field.  ,R,R,L,COL,SF,X,null,line_drive,1,2,2017,0.3609,1.6351,0.1121,2.1453,null,null,null,0,8,Top,178.44,27.76,,,608596,,170616_033645,-4.8927,-134.9357,-8.2563,5.3234,22.9069,-10.582,3.3281,1.3696,422,103.3,21.31,93.798,2400,6.428,491096,445197,608596,448602,518934,571448,642162,435622,453568,606132,54.0723,0.722,1.09,2,1,0,3,6,72,5
CH,8/3/2016,80.7,-2.6038,5.6524,DJ LeMahieu,518934,592779,home_run,hit_into_play_score,,,,,7,DJ LeMahieu homers (7) on a line drive to right center field.    Charlie Blackmon scores.,R,R,R,COL,LAD,X,null,line_drive,1,0,2016,-0.82305,0.824933333,-0.418,2.184,null,453568,null,0,5,Bot,183.24,32.38,,,454560,,160803_195838,5.402,-117.356,-2.011,-7.086,18.079,-25.905,3.61,1.64,433,103.2,24.795,80.62,1858,5.65,448464,592779,454560,408236,435062,457759,608369,571771,592626,475100,54.8498,0.846,1.522,2,1,0,3,6,40,2
CH,7/3/2017,86.2,-2.3474,6.3244,Scooter Gennett,571697,656546,home_run,hit_into_play_score,,,,,11,Scooter Gennett homers (13) on a fly ball to right center field.  ,R,L,R,COL,CIN,X,null,fly_ball,1,0,2017,-1.0848,1.5402,-0.1349,3.1894,null,null,null,0,6,Top,213.98,27.49,,,547172,,170704_014826,7.3987,-125.0752,-4.3184,-12.755,22.8887,-15.3975,3.0426,1.2953,452,103.1,31.132,86.135,2039,6.193,491341,656546,547172,448602,518934,571448,596115,606132,453568,471865,54.3069,0.759,1.469,2,1,0,3,6,43,2
FF,5/9/2016,93.4,-1.8489,5.6783,Jake Lamb,571875,543022,home_run,hit_into_play_score,,,,,14,Jake Lamb homers (4) on a fly ball to right field.    Brandon Drury scores.    Paul Goldschmidt scores.,R,L,R,COL,ARI,X,null,fly_ball,0,0,2016,-0.089641667,1.415466667,0.927,2.458,null,592273,502671,2,5,Top,212.19,50.36,,,547172,,160509_202006,6.254,-135.896,-5.322,0.543,25.755,-16.02,3.58,1.61,445,103.1,28.416,93.709,2545,6.022,447340,543022,547172,448602,518934,571448,596115,467827,453568,471865,54.4781,0.83,1.58,2,1,0,3,6,42,1
FF,4/13/2016,96.3,-2.9221,5.635,Brandon Belt,474832,612434,home_run,hit_into_play_score,,,,,5,Brandon Belt homers (2) on a fly ball to right center field.,R,L,R,COL,SF,X,null,fly_ball,1,1,2016,-1.225241667,1.140266667,-0.04,2.18,null,null,null,2,8,Top,201.12,52.39,,,460026,,160413_211015,9.21,-139.76,-5.77,-15.72,28.42,-19,3.36,1.58,390,103.1,40.797,96.072,2388,5.972,446994,612434,460026,572019,518934,571448,596115,467827,453568,471865,54.5287,0.275,0.525,2,1,0,3,5,68,3
CU,9/16/2016,76.8,null,null,Luis Sardinas,596143,543022,home_run,hit_into_play_score,,,,,6,Luis Sardinas homers (4) on a fly ball to right field.,R,L,R,COL,SD,X,null,fly_ball,1,1,2016,0.532433333,-0.725933333,0.353,2.311,null,null,null,0,6,Top,207.78,66.97,,,null,,null,3.691,-111.792,1.47,6.125,16.931,-40.418,3.27,1.48,null,103,30,null,null,null,449071,null,null,null,null,null,null,null,null,null,null,0.783,1.508,2,1,0,3,6,48,3
SL,9/7/2016,89.5,-2.1724,5.433,Nolan Arenado,571448,433586,home_run,hit_into_play_score,,,,,5,Nolan Arenado homers (37) on a fly ball to left center field.,R,R,R,COL,SF,X,null,fly_ball,1,2,2016,0.105191667,0.716,0.05,2.26,null,null,null,0,9,Bot,58.03,25.77,,,457763,,160907_213817,3.99,-130.23,-2.96,2.98,21.59,-25.79,3.39,1.58,434,103,29.784,90.113,2540,6.042,448950,433586,457763,474832,501303,456488,543063,434636,491676,452254,54.4579,0.783,1.508,2,1,0,3,6,72,5
FF,6/25/2016,92.9,-3.5616,6.1969,Michael Bourn,456422,502522,home_run,hit_into_play_score,,,,,9,Michael Bourn homers (2) on a line drive to right center field.    Jean Segura scores.,R,L,R,COL,ARI,X,null,line_drive,1,0,2016,-0.411116667,1.312266667,0.414,2.02,516416,null,null,0,7,Top,203.04,48.15,,,547172,,160625_163153,9.725,-134.765,-7.544,-3.771,25.492,-17.641,3.31,1.49,408,103,21.592,93.553,2479,6.369,447975,502522,547172,518614,518934,571448,596115,488681,453568,471865,54.1314,0.768,1.22,2,1,0,3,6,58,2
FF,8/2/2017,94.4,-2.0123,5.6743,Curtis Granderson,434158,543022,home_run,hit_into_play_score,,,,,6,Curtis Granderson homers (14) on a fly ball to right center field.    Yoenis Cespedes scores.    Brandon Nimmo scores.  ,R,L,R,COL,NYM,X,null,fly_ball,0,1,2017,0.0862,1.1941,0.47,1.9713,493316,null,607043,1,6,Top,171.74,21.57,,,null,,170803_024641,6.2486,-137.2082,-6.6389,-0.0294,24.7234,-15.9652,3.039,1.372,null,103,30,null,2415,6.1732,491703,null,null,null,null,null,null,null,null,null,54.3275,0.783,1.508,2,1,0,3,6,47,2
FF,8/2/2017,94,-2.2027,5.6268,Jay Bruce,457803,543022,home_run,hit_into_play_score,,,,,4,Jay Bruce homers (29) on a fly ball to left center field.  ,R,L,R,COL,NYM,X,null,fly_ball,2,1,2017,0.3948,1.1415,-0.3777,2.1764,null,null,null,2,4,Top,45.73,49.53,,,null,,170803_020646,3.857,-136.7316,-5.8155,4.3045,24.4761,-16.8733,3.4978,1.5394,null,103,30,null,2419,6.1994,491703,null,null,null,null,null,null,null,null,null,54.3014,0.783,1.508,2,1,0,3,6,30,4
FT,8/4/2017,95.3,-2.4838,6.1214,Nolan Arenado,571448,620982,home_run,hit_into_play_score,,,,,5,Nolan Arenado homers (25) on a fly ball to center field.  ,R,R,R,COL,PHI,X,null,fly_ball,2,1,2017,-0.9683,0.9961,0.2507,2.543,null,null,null,1,7,Bot,82.25,20.47,,,null,,170805_033851,9.1698,-138.2929,-5.9301,-14.0077,25.5257,-18.6146,3.2868,1.4088,null,103,30,null,2099,5.7372,491732,null,null,null,null,null,null,null,null,null,54.7635,0.783,1.508,2,1,0,3,6,62,4
KC,9/18/2016,78,-1.947,5.989,Mark Reynolds,448602,543054,home_run,hit_into_play_score,,,,,8,Mark Reynolds homers (14) on a fly ball to left field.   David Dahl scores.,R,R,R,COL,SD,X,null,fly_ball,2,1,2016,0.66325,-0.7116,-0.117,2.175,null,621311,null,1,4,Bot,11.33,77.14,,,null,,160918_152055,1.683,-113.724,0.555,7.566,18.274,-40.544,3.58,1.63,null,103,30,null,null,null,449101,null,null,null,null,null,null,null,null,null,53.5544,0.783,1.508,2,1,0,3,6,29,4
SL,8/3/2017,83.2,-1.5307,5.2699,Charlie Blackmon,453568,606160,home_run,hit_into_play_score,,,,,4,Charlie Blackmon homers (25) on a fly ball to left center field.  ,R,L,R,COL,NYM,X,null,fly_ball,1,1,2017,0.8986,0.0937,-0.2878,2.4071,null,null,null,0,5,Bot,39.16,56.3,,,null,,170803_203237,1.1298,-121.2298,-0.4606,8.6756,18.0556,-31.3684,3.2561,1.358,null,103,30,null,null,5.8056,491716,null,null,null,null,null,null,null,null,null,54.6951,0.783,1.508,2,1,0,3,6,41,3
FF,8/3/2017,92.1,-2.7056,6.4359,Yoenis Cespedes,493316,608566,home_run,hit_into_play_score,,,,,1,Yoenis Cespedes homers (11) on a fly ball to left field.  ,R,R,R,COL,NYM,X,null,fly_ball,2,2,2017,-0.2484,0.8983,-0.2901,2.8026,null,null,null,1,4,Top,7.39,53.14,,,null,,170803_200034,6.5156,-133.7414,-5.2158,-4.1352,25.2536,-20.9188,3.3466,1.3982,null,103,30,null,2193,5.3372,491716,null,null,null,null,null,null,null,null,null,55.1636,0.783,1.508,2,1,0,3,6,26,5
SL,8/3/2017,83.8,-1.4493,5.3573,Mark Reynolds,448602,606160,home_run,hit_into_play_score,,,,,5,Mark Reynolds homers (23) on a fly ball to left center field.  ,R,R,R,COL,NYM,X,null,fly_ball,1,0,2017,0.5312,0.1287,0.249,2.3288,null,null,null,0,6,Bot,28.13,54.83,,,null,,170803_205049,2.878,-122.0475,-0.9545,4.7983,19.8983,-30.9454,3.3868,1.4083,null,103,30,null,2226,5.7678,491716,null,null,null,null,null,null,null,null,null,54.7329,0.783,1.508,2,1,0,3,6,50,2
FT,9/5/2017,90.3,2.6982,6.4884,Trevor Story,596115,621389,home_run,hit_into_play_score,,,,,4,Trevor Story homers (19) on a fly ball to left field.  ,R,R,L,COL,SF,X,null,fly_ball,1,0,2017,1.2917,1.6751,-0.4729,2.164,null,null,null,2,4,Bot,1,69.79,,,null,,170906_014635,-10.162,-130.6338,-7.9498,16.0988,24.1811,-12.5172,3.3573,1.419,null,103,30,null,2036,4.9527,492173,null,null,null,null,null,null,null,null,null,55.5481,0.783,1.508,2,1,0,3,6,32,2
FF,4/27/2017,95,-1.9249,5.9687,Daniel Murphy,502517,623184,home_run,hit_into_play_score,,,,,6,Daniel Murphy homers (5) on a fly ball to right center field.  ,R,L,R,COL,WSH,X,null,fly_ball,3,2,2017,-0.112,0.7824,0.4625,2.4763,null,null,null,1,9,Top,200.43,48.93,,,572863,,170427_221140,6.457,-138.1797,-5.2944,-2.5665,24.1171,-21.3788,3.46,1.6,403,103,38.072,95.271,2340,5.987,490429,623184,572863,542436,547172,571448,596115,467827,453568,506560,54.513,0.423,0.817,2,1,0,3,5,81,6
SL,5/30/2017,86,2.1901,6.0715,Robinson Cano,429664,445197,home_run,hit_into_play_score,,,,,8,Robinson Cano homers (10) on a fly ball to right center field.  ,R,L,L,COL,SEA,X,null,fly_ball,1,1,2017,-0.4662,0.6817,0.1388,1.9444,null,null,null,0,7,Top,184.72,43.85,,,452672,,170531_011727,-3.9139,-124.983,-4.9215,-4.1526,23.1338,-24.3394,3.5637,1.5148,443,103,24.042,85.925,2509,6.124,490886,445197,452672,448602,518934,571448,596115,435622,453568,471865,54.3762,0.831,1.449,2,1,0,3,6,54,3
FF,8/16/2017,93.9,-2.0957,6.7151,Mark Reynolds,448602,592426,home_run,hit_into_play_score,,,,,4,Mark Reynolds homers (25) on a fly ball to center field.   DJ LeMahieu scores.    Gerardo Parra scores.  ,R,R,R,COL,ATL,X,null,fly_ball,0,0,2017,0.0394,1.5435,-0.3849,2.5999,518934,null,467827,1,4,Bot,130.67,18.4,,,435559,,170817_021642,4.3236,-136.4346,-8.347,-0.2906,24.7794,-11.4598,3.342,1.356,420,102.9,27.288,94.179,2257,6.143,491889,592426,435559,518692,645277,408252,621020,542454,542255,455976,54.3572,0.842,1.585,2,1,0,3,6,35,1
SL,6/6/2017,80.4,-2.3651,6.0654,Bradley Zimmer,605548,622608,home_run,hit_into_play_score,,,,,4,Bradley Zimmer homers (4) on a fly ball to left center field.   Jose Ramirez scores.  ,R,L,R,COL,CLE,X,null,fly_ball,1,2,2017,1.3486,0.2099,-0.4137,2.4941,null,null,608070,1,7,Top,36.86,52.67,,,547172,,170607_025047,1.8127,-117.1119,-1.7637,12.1597,17.8251,-30.157,3.7709,1.4917,403,102.9,28.312,80.7,2209,6.007,490966,622608,547172,448602,518934,571448,596115,435622,453568,471865,54.493,0.83,1.58,2,1,0,3,6,54,4
FT,4/22/2016,89.6,0.9281,5.8588,Nolan Arenado,571448,431148,home_run,hit_into_play_score,,,,,13,Nolan Arenado homers (7) on a fly ball to left field.,R,R,L,COL,LAD,X,null,fly_ball,1,1,2016,1.100233333,1.302233333,-0.643,1.431,null,null,null,0,4,Bot,11.13,59.51,,,null,,160422_200258,-6.989,-130.165,-7.256,15.377,23.688,-18.715,3.25,1.59,435,102.9,26.828,88.783,2227,5.448,447107,null,null,null,null,null,null,null,null,null,55.0526,0.842,1.585,2,1,0,3,6,29,3
FF,7/19/2016,93,-1.892,5.8724,Trevor Story,596115,542882,home_run,hit_into_play_score,,,,,2,Trevor Story homers (23) on a line drive to center field.,R,R,R,COL,TB,X,null,line_drive,2,2,2016,-0.319266667,1.3481,0.125,3.389,null,null,null,1,9,Bot,147.71,18.14,,,571912,,160719_233142,4.696,-135.349,-3.19,-2.557,25.098,-16.998,3.52,1.6,443,102.9,25.038,92.905,2408,5.733,448271,542882,571912,456665,523253,446334,543543,572816,595281,446386,54.7675,0.846,1.522,2,1,0,3,6,74,6
FF,4/25/2016,94.9,-1.981,6.0821,Matt Joyce,459964,623184,home_run,hit_into_play_score,,,,,4,Matt Joyce homers (2) on a fly ball to left center field.   Jason Rogers scores.    John Jaso scores.,R,L,R,COL,PIT,X,null,fly_ball,1,1,2016,-0.1898,1.1335,-0.3024,2.5639,595386,444379,null,2,7,Top,48.32,30.01,,,460026,,160426_032001,4.7842,-138.0613,-6.0743,-3.3587,27.03,-16.7295,3.41,1.62,425,102.8,25.174,94.888,2154,6.028,447158,623184,460026,448602,518934,571448,596115,572019,467827,471865,54.4726,0.846,1.522,2,1,0,3,6,54,3
FF,9/3/2017,96,-2.5604,5.9426,Chris Iannetta,455104,608032,home_run,hit_into_play_score,,,,,2,Chris Iannetta homers (14) on a fly ball to left field.  ,R,R,R,COL,ARI,X,null,fly_ball,1,0,2017,-0.0372,1.1566,-0.2699,2.7036,null,null,null,1,8,Top,38.75,34.15,,,547172,,170903_214332,6.108,-139.499,-5.5903,-1.6472,26.5061,-16.1885,3.1868,1.3792,null,102.8,30.199,96.068,2120,6.056,492133,608032,547172,641857,518934,642162,596115,467827,453568,471865,54.4442,0.783,1.508,2,1,0,3,6,60,2
FF,4/26/2016,91.5,2.0919,6.1504,David Freese,501896,407822,home_run,hit_into_play_score,,,,,2,David Freese homers (1) on a fly ball to right center field.,R,R,L,COL,PIT,X,null,fly_ball,0,0,2016,1.13085,1.1159,0.251,3.006,null,null,null,1,1,Top,171.58,17.8,,,547172,,160426_184546,-7.746,-133.017,-3.771,16.448,24.997,-20.505,3.45,1.55,419,102.8,32.253,91.261,2013,5.762,447173,407822,547172,572019,518934,571448,542436,467827,488681,471865,54.738,0.733,1.423,2,1,0,3,6,3,1
FF,8/19/2016,90.4,-2.4204,6.361,David Dahl,621311,543294,home_run,hit_into_play_score,,,,,8,David Dahl homers (4) on a line drive to left field.,R,L,R,COL,CHC,X,null,line_drive,3,2,2016,-0.38885,1.144566667,-0.197,2.153,null,null,null,0,1,Bot,47.71,57.31,,,575929,,160819_210038,5.258,-131.488,-5.966,-3.292,25.146,-20.446,3.51,1.56,387,102.8,25.049,90.278,2158,5.838,448679,543294,575929,519203,595879,592178,608365,519333,451594,624585,54.6619,0.846,1.522,2,1,0,3,6,5,8
FF,7/19/2017,96.5,-2.09,6.0051,Cory Spangenberg,605486,592351,home_run,hit_into_play_score,,,,,5,Cory Spangenberg homers (7) on a fly ball to center field.   Hector Sanchez scores.    Jabari Blash scores.  ,R,L,R,COL,SD,X,null,fly_ball,0,0,2017,-0.6474,1.4358,0.2504,2.6367,null,516949,518466,1,6,Top,154.72,13.55,,,452672,,170719_212719,7.6877,-140.2629,-6.7223,-10.0947,26.2376,-11.8966,3.2906,1.3102,null,102.8,30.199,97.189,2013,6.354,491516,592351,452672,448602,518934,571448,596115,435622,453568,467827,54.1458,0.783,1.508,2,1,0,3,6,57,1
FS,9/7/2016,82.9,2.1284,6.1628,Brandon Belt,474832,407822,home_run,hit_into_play_score,,,,,8,Brandon Belt homers (15) on a fly ball to center field.   Gorkys Hernandez scores.,R,L,L,COL,SF,X,null,fly_ball,0,1,2016,0.820508333,0.382033333,-0.21,1.99,null,491676,null,0,2,Top,106.76,20.68,,,null,,160907_190649,-7.8,-120.36,-3.51,10.2,19.46,-30.21,3.32,1.58,457,102.8,27.803,82.887,1415,5.925,448950,null,null,null,null,null,null,null,null,null,54.5758,0.83,1.58,2,1,0,3,6,13,2
