pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
FF,8/18/2015,94.5,-2.0563,6.2204,Carlos Gonzalez,471865,519455,home_run,hit_into_play_score,,,,,3,Carlos Gonzalez homers (28) on a fly ball to right field.    Jose Reyes scores.,R,L,R,COL,WSH,X,null,fly_ball,1,1,2015,-0.466783333,1.2578,0.683,3.233,null,408314,null,1,1,Bot,235.03,86.98,,,467092,,150818_190142,7.314,-137.249,-4.463,-4.62,30.388,-18.032,3.55,1.64,394,101.5,35.599,93.932,2377,6.119,415437,519455,467092,475582,457787,488862,435622,150029,572191,547180,54.3801,0.469,0.913,2,1,0,3,6,8,3
FF,8/22/2015,87.5,2.0671,6.4489,Jose Reyes,408314,447714,home_run,hit_into_play_score,,,,,4,Jose Reyes homers (6) on a fly ball to left center field.,R,R,L,COL,NYM,X,null,fly_ball,1,1,2015,0.460066667,1.250633333,-0.28,2.594,null,null,null,1,6,Bot,58.89,31.03,,,518595,,150822_203944,-6.628,-127.196,-5.198,6.965,25.528,-20.066,3.13,1.47,419,101.3,32.685,86.656,1690,5.863,415487,447714,518595,150212,527038,346874,514913,493316,501571,434158,54.6361,0.556,1.07,2,1,0,3,6,68,3
SL,8/4/2015,83.6,-2.3928,6.5944,Kyle Parker,592621,515052,home_run,hit_into_play_score,,,,,13,Kyle Parker homers (1) on a fly ball to center field.,R,R,R,COL,SEA,X,null,fly_ball,0,1,2015,0.101016667,0.205733333,-0.036,1.442,null,null,null,0,6,Bot,162.44,22.38,,,491696,,150804_204252,4.732,-121.523,-5.3,2.525,19.995,-32.045,3.49,1.61,428,101.3,32.738,83.591,2316,6.05,415248,515052,491696,524968,429664,572122,543543,444432,457706,443558,54.4494,0.556,1.07,2,1,0,3,6,52,2
SL,6/7/2015,83.4,3.7405,5.7399,Adeiny Hechavarria,588751,457429,home_run,hit_into_play_score,,,,,5,Adeiny Hechavarria homers (3) on a fly ball to center field.,R,R,L,COL,MIA,X,null,fly_ball,2,1,2015,-0.173141667,0.162733333,-0.112,2.194,null,null,null,2,10,Top,112.19,19.84,,,460026,,150607_170834,-8.243,-121.218,-1.358,-0.455,25.571,-32.49,3.25,1.42,422,101.3,28.852,81.6,2581,5.477,414496,457429,460026,572019,518934,571448,453064,488681,453568,471865,55.0223,0.685,1.279,2,1,0,3,6,72,4
SL,5/19/2015,81.3,-3.7038,5.2511,Nick Hundley,460026,518603,home_run,hit_into_play_score,,,,,13,Nick Hundley homers (3) on a fly ball to left center field.,R,R,R,COL,PHI,X,null,fly_ball,1,2,2015,0.055091667,0.3376,-0.854,2.19,null,null,null,2,8,Bot,56.76,47.32,,,434563,,150520_033932,5.629,-118.208,-1.241,1.867,24.565,-30.76,3.5,1.58,418,101.3,23.883,80.638,null,6.111,414237,518603,434563,429667,400284,596748,520471,519184,546318,425796,54.3569,0.715,1.178,2,1,0,3,6,68,6
FF,8/14/2015,91.1,1.2769,6.2065,Matt Kemp,461314,456071,home_run,hit_into_play_score,,,,,8,Matt Kemp homers (13) on a line drive to center field.   Derek Norris scores.,R,R,L,COL,SD,X,null,line_drive,0,1,2015,0.556091667,1.1847,-0.078,2.042,null,null,519083,1,1,Top,106.31,20.85,,,460026,,150814_184737,-4.754,-132.549,-6.745,8.918,23.692,-19.664,3.65,1.7,437,101.3,27.686,90.735,1938,5.81,415379,456071,460026,572019,518934,571448,408314,488681,453568,471865,54.6888,0.707,1.299,2,1,0,3,6,3,2
FS,4/25/2015,81.1,-1.4405,5.3078,Troy Tulowitzki,453064,218596,home_run,hit_into_play_score,,,,,11,Troy Tulowitzki homers (2) on a fly ball to left field.,R,R,R,COL,SF,X,null,fly_ball,0,1,2015,-1.187666667,0.7504,-0.833,2.857,null,null,null,0,3,Bot,23.37,52.32,,,572180,,150425_190107,3.25,-117.987,-0.566,-10.643,23.865,-26.723,3.64,1.71,409,101.3,26.754,80.47,1393,6.115,413910,218596,572180,457763,622110,431171,543063,493114,434636,452239,54.3528,0.724,1.307,2,1,0,3,6,24,2
SL,7/26/2015,81.9,-1.9695,5.7074,Ben Paulsen,572019,518420,home_run,hit_into_play_score,,,,,7,Ben Paulsen homers (7) on a line drive to right center field.,R,L,R,COL,CIN,X,null,line_drive,1,1,2015,0.082925,0.0968,-0.479,1.998,null,null,null,0,4,Bot,195.95,44.76,,,571466,,150726_154736,2.764,-119.174,-1.436,2.221,20.8,-33.151,3.65,1.69,420,101.2,24.101,80.84,2535,5.475,415117,518420,571466,458015,408252,453943,553993,407781,571740,457803,55.0238,0.715,1.178,2,1,0,3,6,42,3
FF,8/14/2015,91,-1.9871,6.4622,Jedd Gyorko,576397,429783,home_run,hit_into_play_score,,,,,5,Jedd Gyorko homers (8) on a fly ball to center field.   Matt Kemp scores.    Justin Upton scores.,R,R,R,COL,SD,X,null,fly_ball,2,2,2015,-0.508533333,1.551633333,-0.101,2.555,null,461314,457708,2,7,Top,146.49,20.35,,,460026,,150814_205917,5.208,-132.359,-6.785,-4.858,26.466,-15.258,3.17,1.34,406,101.1,36.807,91.149,2477,6.318,415379,429783,460026,572019,518934,571448,408314,488681,453568,471865,54.1807,0.341,0.654,2,1,0,3,5,60,7
CH,4/20/2015,84.3,-1.8307,6.3655,Will Venable,461416,115629,home_run,hit_into_play_score,,,,,4,Will Venable homers (2) on a fly ball to right center field.    Matt Kemp scores.,R,L,R,COL,SD,X,null,fly_ball,1,0,2015,-1.051283333,1.3653,-0.379,2.714,null,null,461314,2,5,Top,189.94,53.36,,,460026,,150420_200608,4.877,-122.597,-4.7,-10.074,24.338,-19.731,3.49,1.56,395,101,43.828,83.946,1669,6.148,413842,115629,460026,408047,518934,501255,453064,453568,453211,471865,54.3197,0.1,0.189,2,1,0,3,3,50,2
CH,4/22/2015,82.4,-1.5941,6.4681,Wil Myers,571976,452718,home_run,hit_into_play_score,,,,,5,Wil Myers homers (2) on a fly ball to center field.,R,R,R,COL,SD,X,null,fly_ball,3,2,2015,-0.800783333,0.6816,0.197,2.521,null,null,null,1,6,Top,124.08,18.2,,,502374,,150422_200034,4.929,-119.854,-3.785,-7.029,22.72,-27.204,3.67,1.59,427,101,25.129,81.189,1698,5.535,413870,452718,502374,408047,518934,571448,453064,572816,453568,471865,54.9334,0.727,1.248,2,1,0,3,6,40,6
CH,6/10/2015,88.1,-1.3404,5.9643,Ben Paulsen,572019,593372,home_run,hit_into_play_score,,,,,11,Ben Paulsen homers (5) on a line drive to left center field.   Nick Hundley scores.,R,L,R,COL,STL,X,null,line_drive,2,2,2015,-1.1487,0.228666667,-0.846,2.676,null,null,460026,1,7,Bot,71.58,21.87,,,425877,,,3.312,-128.291,-1.807,-12.239,25.621,-31.767,3.65,1.7,427,101,22.708,87.626,1953,5.966,414541,593372,425877,448602,543939,572761,425509,545341,488721,518792,54.533,0.685,1.077,2,1,0,3,6,57,6
CH,6/20/2015,80.4,-1.143,6.5083,Charlie Blackmon,453568,346798,home_run,hit_into_play_score,,,,,11,Charlie Blackmon homers (9) on a line drive to right center field.    Brandon Barnes scores.,R,L,R,COL,MIL,X,null,line_drive,1,0,2015,-0.68945,0.387766667,-0.893,2.895,null,488681,null,2,5,Bot,205.59,52.39,,,455117,,150620_152935,1.584,-117.046,-1.328,-5.592,21.524,-30.282,3.46,1.58,415,100.9,26.952,79.293,1401,5.571,414680,346798,455117,452252,571697,541650,516416,451089,467827,460075,54.9282,0.724,1.307,2,1,0,3,6,38,2
CH,8/31/2015,85.9,-2.9756,5.6724,A.J. Pollock,572041,518452,home_run,hit_into_play_score,,,,,4,A.  J.   Pollock homers (14) on a fly ball to left field.   Ender Inciarte scores.,R,R,R,COL,ARI,X,null,fly_ball,0,2,2015,-1.132,0.439366667,-0.502,2.207,null,null,542255,1,3,Top,28.43,44.25,,,460026,,150831_193234,7.66,-124.862,-2.72,-11.417,24.05,-29.453,3.45,1.52,450,100.9,30.185,85.567,1635,6.162,415604,518452,460026,473724,518934,571448,408314,488681,453568,471865,54.3371,0.654,1.228,2,1,0,3,6,20,3
FS,7/22/2015,83,2.3111,5.9038,Rougned Odor,596059,407822,home_run,hit_into_play_score,,,,,5,Rougned Odor homers (6) on a fly ball to right center field.,R,L,L,COL,TEX,X,null,fly_ball,2,0,2015,0.749533333,0.1312,-0.199,2.27,null,null,null,2,2,Top,215.74,59,,,460026,,150722_134236,-7.399,-120.558,-1.552,9.394,21.145,-32.807,2.99,1.31,404,100.8,36.437,82.521,1471,6.01,415072,407822,460026,501647,518934,571448,453064,488681,453211,471865,54.4894,0.4,0.77,2,1,0,3,5,14,3
FF,4/25/2015,95.4,-2.5388,6.1271,Justin Maxwell,452239,623184,home_run,hit_into_play_score,,,,,6,"Umpire reviewed (home run), call on the field was overturned: Justin Maxwell homers (3) on a line drive to right field.    Buster Posey scores.",R,R,R,COL,SF,X,null,line_drive,2,2,2015,-1.310133333,0.912366667,0.291,2.903,null,null,457763,0,6,Top,213.35,71.62,,,460026,,150425_195958,9.593,-138.424,-4.557,-16.402,31.88,-22.495,3.73,1.8,384,100.6,23.252,94.723,2171,6.208,413910,623184,460026,408047,518934,571448,453064,572816,453568,471865,54.2603,0.685,1.077,2,1,0,3,6,44,5
FF,4/21/2015,91.4,1.5067,6.2304,Clint Barmes,425549,554431,home_run,hit_into_play_score,,,,,5,Clint Barmes homers (1) on a line drive to left field.,R,R,L,COL,SD,X,null,line_drive,1,0,2015,0.398833333,1.277866667,-0.062,2.675,null,null,null,0,3,Top,45.38,58.18,,,460026,,150421_191439,-5.094,-132.928,-5.646,6.696,32.543,-18.853,3.39,1.51,410,100.6,24.398,90.415,1921,6.08,413855,554431,460026,408047,518934,501255,453064,453568,453211,471865,54.3879,0.715,1.178,2,1,0,3,6,16,2
SL,6/18/2015,82.9,-2.4788,6.0624,Domingo Santana,570267,623184,home_run,hit_into_play_score,,,,,8,Domingo Santana homers (1) on a fly ball to right center field.    Jason Castro scores.    Marwin Gonzalez scores.,R,R,R,COL,HOU,X,null,fly_ball,2,1,2015,0.351516667,0.0839,0.144,2.357,488771,null,503556,1,8,Top,186.3,39.17,,,502374,,150618_160704,4.735,-120.604,-1.693,5.107,22.786,-33.294,3.83,1.7,404,100.5,25.208,82.455,null,6.058,414648,623184,502374,572019,518934,571448,453064,488681,453568,471865,54.4406,0.651,1.082,2,1,0,3,6,67,4
CU,9/23/2015,80.5,-2.2832,6.0708,Tom Murphy,608596,450203,home_run,hit_into_play_score,,,,,4,Tom Murphy homers (3) on a fly ball to left center field.   Carlos Gonzalez scores.    Justin Morneau scores.,R,R,R,COL,PIT,X,null,fly_ball,0,2,2015,0.831641667,-0.627033333,-0.795,2.205,471865,408047,null,1,5,Bot,44.16,39.17,,,465041,,150923_203644,1.114,-117.211,-0.616,9.597,22.54,-40.111,3.45,1.56,397,100.4,37.609,79.394,3076,5.629,415924,450203,465041,476883,435522,543281,474568,516782,457705,570256,54.8702,0.238,0.453,2,1,0,3,5,53,3
FC,7/8/2015,88.9,1.9001,6.0783,Mike Trout,545361,543734,home_run,hit_into_play_score,,,,,1,Mike Trout homers (23) on a fly ball to left field.,R,R,L,COL,LAA,X,null,fly_ball,1,1,2015,-0.174533333,0.989766667,-0.293,2.992,null,null,null,2,1,Top,26.93,64.6,,,460026,,150708_205157,-4.986,-129.375,-3.569,-0.538,26.95,-22.76,3.56,1.65,418,100.4,31.175,87.552,2376,5.584,414918,543734,460026,572019,518934,571448,453064,488681,453568,471865,54.9155,0.554,1.037,2,1,0,3,6,3,3
FF,7/24/2015,95.4,-1.6985,6.4094,Joey Votto,458015,446099,home_run,hit_into_play_score,,,,,8,Joey Votto homers (18) on a fly ball to left field.,R,L,R,COL,CIN,X,null,fly_ball,0,0,2015,-0.462608333,1.353833333,-0.09,1.735,null,null,null,1,9,Top,34.66,69.68,,,460026,,150724_213004,4.788,-138.492,-9.026,-4.705,27.38,-16.283,3.61,1.71,367,100.3,25.477,96.265,2197,6.775,415087,446099,460026,572019,518934,571448,453064,488681,453568,471865,53.724,0.651,1.082,2,1,0,3,6,73,1
SL,9/5/2015,88,-2.7985,6.1478,Angel Pagan,434636,518452,home_run,hit_into_play_score,,,,,14,Angel Pagan homers (1) on a line drive to right field.,R,L,R,COL,SF,X,null,line_drive,1,2,2015,0.073183333,0.544,0.41,1.21,null,null,null,0,3,Top,238.4,89.01,,,572863,,150905_185452,6.8,-127.84,-6.49,2.43,23.95,-28.1,3.22,1.53,401,100.2,26.539,87.326,2181,5.876,415678,518452,572863,408047,518934,571448,408314,572019,453568,471865,54.6235,0.651,1.153,2,1,0,3,6,17,4
CU,6/21/2015,73.4,-2.0032,6.4356,Nolan Arenado,571448,490063,home_run,hit_into_play_score,,,,,2,Nolan Arenado homers (17) on a fly ball to left field.,R,R,R,COL,MIL,X,null,fly_ball,0,1,2015,0.749533333,-0.877866667,-0.021,2.99,null,null,null,0,4,Bot,34.52,63.07,,,518960,,150621_152259,2.076,-106.896,2.175,7.303,18.597,-40.789,3.49,1.59,429,100.2,38.004,71.632,2424,4.951,414695,490063,518960,452252,541650,133380,516416,451089,467827,460075,55.5482,0.238,0.453,2,1,0,3,5,29,2
FF,9/21/2015,94.4,-1.2525,6.2332,Aramis Ramirez,133380,592351,home_run,hit_into_play_score,,,,,3,Aramis Ramirez homers (17) on a fly ball to right center field.,R,R,R,COL,PIT,X,null,fly_ball,1,0,2015,-0.704758333,1.522966667,0.515,3.188,null,null,null,2,1,Top,177.16,38.66,,,608596,,150921_184612,5.41,-137.266,-5.815,-7.905,29.76,-14.445,3.7,1.7,408,100.1,35.453,95.061,1892,6.845,415897,592351,608596,408047,518934,571448,408314,572816,453568,471865,53.6536,0.393,0.751,2,1,0,3,5,4,2
FC,6/23/2015,87.6,0.2566,7.319,Brandon Barnes,488681,518567,home_run,hit_into_play_score,,,,,1,Brandon Barnes homers (1) on a fly ball to left center field.,R,R,R,COL,ARI,X,null,fly_ball,2,0,2015,-0.102166667,1.811066667,-0.352,3.179,null,null,null,2,8,Bot,42.57,33.95,,,456078,,150623_220049,-1.375,-127.362,-7.058,0.322,27.199,-13.721,3.64,1.64,426,100,34.865,86.579,1922,5.88,414710,518567,456078,502671,431094,571875,605113,444482,572041,457760,54.619,0.393,0.751,2,1,0,3,5,69,3
FF,8/18/2015,93.3,-1.8949,6.1384,Jose Reyes,408314,519455,home_run,hit_into_play_score,,,,,3,Jose Reyes homers (5) on a line drive to right field.,R,L,R,COL,WSH,X,null,line_drive,0,2,2015,-0.369366667,1.2019,0.446,3.104,null,null,null,2,2,Bot,220.82,71.21,,,467092,,150818_192142,6.054,-135.687,-4.202,-3.222,27.718,-18.985,3.13,1.47,399,99.9,22.391,93.651,2232,6.402,415437,519455,467092,475582,457787,488862,435622,150029,572191,547180,54.0974,0.582,0.851,2,1,0,3,5,19,3
CU,5/6/2015,70.4,-0.7019,7.0528,Justin Morneau,408047,518567,home_run,hit_into_play_score,,,,,2,Justin Morneau homers (3) on a fly ball to center field.,R,L,R,COL,ARI,X,null,fly_ball,1,0,2015,-0.241333333,-0.284466667,-0.061,3.348,null,null,null,0,5,Bot,140.2,15.24,,,null,,150506_143938,1.088,-102.48,0.839,-0.844,17.436,-35.68,3.44,1.57,427,99.9,29.702,68.452,1812,4.829,414053,null,null,null,null,null,null,null,null,null,55.6389,0.589,1.092,2,1,0,3,6,42,2
CU,6/2/2015,75,0.9579,5.9592,Michael McKenry,502374,621962,home_run,hit_into_play_score,,,,,6,Michael McKenry homers (3) on a fly ball to center field.   Ben Paulsen scores.,R,R,L,COL,LAD,X,null,fly_ball,2,2,2015,-0.415291667,-0.674333333,0.42,2.29,null,572019,null,0,4,Bot,111.11,22.38,,,605131,,150602_141906,-0.57,-109.24,1.42,-2.47,19.35,-39.46,3.49,1.57,432,99.8,30.599,76.001,2091,7.126,414101,621962,605131,408236,435062,457759,571771,648717,592626,502317,53.3733,0.554,1.037,2,1,0,3,6,30,6
SI,8/22/2015,88.7,2.0559,6.2898,Juan Uribe,346874,543734,home_run,hit_into_play_score,,,,,9,Juan Uribe homers (13) on a line drive to right center field.,R,R,L,COL,NYM,X,null,line_drive,0,1,2015,1.006991667,0.700233333,0.293,1.983,null,null,null,0,3,Top,194.42,52.39,,,460026,,150822_190149,-6.346,-129.026,-5.008,13.782,26.684,-26.219,3.52,1.68,389,99.8,20.156,87.451,2075,5.566,415487,543734,460026,473724,518934,571448,408314,592621,453568,471865,54.9329,0.513,0.686,2,1,0,3,5,23,2
FF,6/17/2015,91.8,0.7123,7.0523,Jake Marisnick,545350,543184,home_run,hit_into_play_score,,,,,7,Jake Marisnick homers (5) on a line drive to center field.,R,R,L,COL,HOU,X,null,line_drive,1,0,2015,0.107975,1.5416,-0.362,2.099,null,null,null,0,6,Top,103.05,24.92,,,460026,,150617_202604,-3.078,-133.473,-9.229,3.065,30.963,-15.357,3.7,1.6,422,99.6,25.606,90.711,2236,5.984,414633,543184,460026,501647,518934,571448,453064,488681,453568,471865,54.5149,0.652,1.123,2,1,0,3,6,44,2
SL,5/23/2015,77.6,-3.1178,5.7681,Nick Hundley,460026,518790,home_run,hit_into_play_score,,,,,2,Nick Hundley homers (4) on a line drive to left center field.,R,R,R,COL,SF,X,null,line_drive,0,1,2015,0.423883333,-0.0537,0.09,3.01,null,null,null,0,5,Bot,52.8,44.29,,,572180,,150523_175320,5.79,-112.96,1.29,5.12,21.64,-34.38,3.51,1.56,426,99.5,34.266,76.663,2332,5.718,414296,518790,572180,474832,605412,622110,543063,453923,434636,452254,54.7808,0.438,0.833,2,1,0,3,5,41,2
SL,4/12/2015,86.9,-2.1555,6.1625,Dexter Fowler,451594,115629,home_run,hit_into_play_score,,,,,3,Dexter Fowler homers (1) on a fly ball to right field.    Welington Castillo scores.,R,L,R,COL,CHC,X,null,fly_ball,0,2,2015,0.698041667,0.760433333,0.498,3.16,null,null,456078,2,9,Top,208.08,50.91,,,502374,,150412_164848,4.075,-126.529,-2.872,10.02,16.361,-25.52,3.72,1.68,418,99.4,30.868,87.469,2022,6.076,413727,115629,502374,408047,518934,571448,518614,572816,453568,471865,54.3918,0.48,0.886,2,1,0,3,6,71,3
FF,7/10/2015,87.6,1.4853,5.8253,Kelly Johnson,430637,444836,home_run,hit_into_play_score,,,,,5,Kelly Johnson homers (9) on a fly ball to left center field.   Cameron Maybin scores.    Nick Markakis scores.,R,L,L,COL,ATL,X,null,fly_ball,0,1,2015,-0.0298,0.769033333,-0.204,2.247,null,457727,455976,1,6,Top,43.66,55.44,,,460026,,,-4.093,-127.483,-4.051,1.186,25.638,-25.552,3.36,1.65,384,99.4,30.501,86.849,2267,5.928,414945,444836,460026,572019,518934,571448,518614,488681,453568,471865,54.571,0.48,0.886,2,1,0,3,6,47,2
SI,9/20/2015,87.6,-1.5158,6.202,Yangervis Solarte,500208,452718,home_run,hit_into_play_score,,,,,4,Yangervis Solarte homers (13) on a fly ball to right field.    Wil Myers scores.,R,L,R,COL,SD,X,null,fly_ball,2,0,2015,-0.875933333,1.039933333,-0.452,2.585,null,null,571976,0,1,Top,211.13,61.55,,,572863,,150920_141652,3.695,-127.385,-4.754,-8.831,25.501,-22.446,3.23,1.44,376,99,40.094,87.052,2070,6.069,415886,452718,572863,408047,518614,571448,542436,572816,453568,471865,54.4304,0.127,0.242,2,1,0,3,3,2,3
CH,6/8/2015,79.5,-2.0044,5.6218,Jon Jay,445055,571735,home_run,hit_into_play_score,,,,,4,Jon Jay homers (1) on a line drive to right center field.,R,L,R,COL,STL,X,null,line_drive,0,1,2015,-0.732591667,0.533966667,-0.576,2.345,null,null,null,1,6,Top,197.47,44.76,,,460026,,150608_202329,4.191,-115.672,-1.117,-5.963,18.424,-28.892,3.5,1.55,416,98.9,26.605,80.886,1488,7.042,414513,571735,460026,572019,518934,571448,453064,488681,453568,471865,53.4568,0.574,0.994,2,1,0,3,6,51,2
SI,6/1/2015,89.3,-1.6778,6.5975,Jimmy Rollins,276519,452718,home_run,hit_into_play_score,,,,,4,Jimmy Rollins homers (6) on a fly ball to right center field.,R,L,R,COL,LAD,X,null,fly_ball,0,0,2015,-1.052675,0.893733333,-0.441,2.582,null,null,null,1,2,Top,204.58,44.76,,,460026,,150601_190228,4.9,-129.97,-4.728,-11.34,27.448,-23.832,3.33,1.53,422,98.8,27.487,87.748,2098,5.494,414413,452718,460026,501647,518934,571448,453064,501255,453568,488681,55.0048,0.574,0.994,2,1,0,3,6,11,1
SL,6/23/2015,78.2,-1.7274,6.5999,Nick Ahmed,605113,452718,home_run,hit_into_play_score,,,,,5,Nick Ahmed homers (4) on a line drive to left field.,R,R,R,COL,ARI,X,null,line_drive,0,1,2015,0.210958333,-0.2859,0.23,2.481,null,null,null,2,2,Top,32.49,68.67,,,460026,,150623_191137,3.182,-113.931,-0.888,3.215,21.427,-36.549,3.46,1.63,402,98.8,26.55,76.937,2575,5.5,414710,452718,460026,501647,518934,571448,453064,572019,453568,488681,54.9995,0.574,0.994,2,1,0,3,6,12,2
CH,6/20/2015,85.6,-2.821,5.9635,Adam Lind,452252,518452,home_run,hit_into_play_score,,,,,4,Adam Lind homers (10) on a fly ball to left center field.,R,L,R,COL,MIL,X,null,fly_ball,0,0,2015,-0.824441667,0.038033333,-0.502,2.343,null,null,null,2,6,Top,40.1,61.04,,,502374,,150620_153807,6.651,-124.542,-1.644,-8.006,20.159,-33.909,3.49,1.57,398,98.7,36.204,86.036,1320,6.198,414680,518452,502374,501647,518934,571448,518614,488681,453568,471865,54.3015,0.279,0.531,2,1,0,3,5,42,1
CH,5/6/2015,76.5,-0.4545,7.1077,Nick Hundley,460026,518567,home_run,hit_into_play_score,,,,,9,Nick Hundley homers (2) on a fly ball to left center field.,R,R,R,COL,ARI,X,null,fly_ball,3,2,2015,-0.502966667,1.1546,0.285,1.972,null,null,null,1,7,Bot,57.4,26.41,,,457574,,150506_152937,1.715,-111.358,-5.838,-3.351,20.472,-23.754,3.5,1.56,414,98.6,29.466,75.609,1729,5.709,414053,518567,457574,502671,431094,630111,605113,444482,572041,542255,54.7593,0.542,0.975,2,1,0,3,6,64,7
SL,8/4/2015,84.4,2.2007,5.7239,Nick Hundley,460026,573064,home_run,hit_into_play_score,,,,,4,Nick Hundley homers (9) on a fly ball to left field.   DJ LeMahieu scores.,R,R,L,COL,SEA,X,null,fly_ball,1,1,2015,-0.358233333,0.7461,-0.805,2.414,null,null,518934,1,4,Bot,39.6,45.27,,,491696,,150804_195830,-6.216,-122.705,-2.722,-2.517,22.655,-26.246,3.54,1.58,416,98.6,31.375,84.114,2539,6.084,415248,573064,491696,524968,429664,572122,543543,444432,457706,443558,54.4154,0.48,0.886,2,1,0,3,6,35,3
FF,6/2/2015,91.6,-1.86,6.2872,Alex Guerrero,648717,429783,home_run,hit_into_play_score,,,,,8,Alex Guerrero hits a grand slam (10) to center field.   Alberto Callaspo scores.    Jimmy Rollins scores.    Chris Heisey scores.,R,R,R,COL,LAD,X,null,line_drive,1,2,2015,-0.5976,1.5631,0.06,1.78,430948,276519,502317,2,9,Top,109.21,28.99,,,460026,,150602_213802,5.57,-133.14,-8.01,-6.04,28.11,-15,3.38,1.57,423,98.5,28.21,91.189,2643,6.192,414427,429783,460026,572019,518934,571448,453064,488681,453568,471865,54.3073,0.479,0.829,2,1,0,3,6,76,4
FF,4/21/2015,98.7,-2.6865,4.9837,Nick Hundley,460026,518886,home_run,hit_into_play_score,,,,,5,Nick Hundley homers (1) on a line drive to right center field.,R,R,R,COL,SD,X,null,line_drive,1,0,2015,-1.136175,1.4126,0.029,2.526,null,null,null,0,9,Bot,202,57.57,,,519083,,150421_214009,9.259,-143.324,-4.759,-14.861,36.875,-14.722,3.49,1.56,386,98.5,27.367,98.701,2402,6.724,413855,518886,519083,475174,500208,519025,506560,461416,571976,461314,53.7439,0.574,0.994,2,1,0,3,6,76,2
FF,9/3/2015,93.1,-1.5729,5.8799,Carlos Gonzalez,471865,285064,home_run,hit_into_play_score,,,,,8,Carlos Gonzalez homers (34) on a fly ball to left field.   Charlie Blackmon scores.,R,L,R,COL,SF,X,null,fly_ball,0,0,2015,-1.008141667,1.342366667,-0.275,2.174,null,453568,null,1,1,Bot,18.01,80.87,,,516949,,150903_191440,5.011,-135.447,-6.313,-11.725,29.673,-17.295,3.55,1.66,394,98.4,31.551,93.385,1976,6.594,415650,285064,516949,457763,605509,622110,501303,543633,434636,407781,53.9048,0.386,0.705,2,1,0,3,5,6,1
FC,6/23/2015,87.5,-1.4939,6.6959,A.J. Pollock,572041,452718,home_run,hit_into_play_score,,,,,5,A.  J.   Pollock homers (9) on a line drive to right center field.,R,R,R,COL,ARI,X,null,line_drive,0,0,2015,-0.100775,1.035633333,0.218,2.328,null,null,null,1,5,Top,186.81,39.17,,,460026,,150623_203956,3.809,-127.269,-5.988,0.352,24.698,-22.484,3.43,1.51,409,98.3,29.326,86.419,2332,5.587,414710,452718,460026,501647,518934,571448,453064,572019,453568,488681,54.9123,0.47,0.828,2,1,0,3,6,35,1
FC,9/3/2015,85.4,2.4474,6.251,Ryan Vogelsong,285064,543734,home_run,hit_into_play_score,,,,,3,Ryan Vogelsong homers (1) on a fly ball to right center field.    Juan Perez scores.,R,R,L,COL,SF,X,null,fly_ball,0,0,2015,-0.150875,0.833533333,0.721,3.168,null,543633,null,1,3,Top,179.59,42.22,,,460026,,150903_194824,-3.868,-124.224,-2.368,-0.227,26.184,-25.237,3.53,1.59,391,98.1,34.285,83.398,2169,5.218,415650,543734,460026,501647,518934,571448,408314,572019,453568,471865,55.2812,0.311,0.579,2,1,0,3,5,22,1
CH,9/23/2015,82.7,-2.1428,6.1361,Neil Walker,435522,548357,home_run,hit_into_play_score,,,,,4,Neil Walker homers (15) on a fly ball to right field.    Andrew McCutchen scores.    Starling Marte scores.,R,L,R,COL,PIT,X,null,fly_ball,0,0,2015,-1.130608333,0.730333333,-0.298,2.776,null,457705,516782,1,3,Top,213.71,55.44,,,608596,,150923_192102,5.643,-120.277,-2.15,-10.501,23.991,-26.7,3.66,1.7,397,97.8,38.107,81.139,1928,5.371,415924,548357,608596,408047,518934,518614,408314,572816,488681,471865,55.1283,0.156,0.294,2,1,0,3,3,20,1
CH,5/22/2015,84.4,-2.0934,5.9585,Matt Duffy,622110,548357,home_run,hit_into_play_score,,,,,13,Matt Duffy homers (2) on a fly ball to left field.   Brandon Crawford scores.,R,R,R,COL,SF,X,null,fly_ball,0,2,2015,-1.029016667,0.576966667,-1.358,2.303,null,null,543063,2,9,Top,29.95,65.11,,,460026,,150522_212315,3.198,-122.798,-3.564,-9.882,23.903,-28.079,3.51,1.61,404,97.7,31.01,82.945,1682,5.317,414281,548357,460026,501647,518934,571448,453064,572019,453568,471865,55.1509,0.417,0.755,2,1,0,3,5,78,3
